order_id,Week_Start,pizza_id,quantity,unit_price,total_price,pizza_ingredients
17054,2015-10-13,classic_dlx_m,1,16.0,16.0,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
17055,2015-10-13,classic_dlx_m,1,16.0,16.0,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
17056,2015-10-13,spinach_fet_l,1,20.25,20.25,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
17056,2015-10-13,veggie_veg_l,1,20.25,20.25,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17057,2015-10-13,spicy_ital_l,1,20.75,20.75,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17058,2015-10-13,ckn_alfredo_m,1,16.75,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
17058,2015-10-13,mexicana_s,1,12.0,12.0,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
17058,2015-10-13,spinach_fet_m,1,16.0,16.0,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
17058,2015-10-13,thai_ckn_l,1,20.75,20.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
17058,2015-10-13,the_greek_m,1,16.0,16.0,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17059,2015-10-13,cali_ckn_s,1,12.75,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
17059,2015-10-13,hawaiian_s,1,10.5,10.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
17059,2015-10-13,pepperoni_m,1,12.5,12.5,"Mozzarella Cheese, Pepperoni"
17059,2015-10-13,spinach_supr_l,1,20.75,20.75,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
17060,2015-10-13,classic_dlx_m,1,16.0,16.0,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
17061,2015-10-13,cali_ckn_l,1,20.75,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
17061,2015-10-13,the_greek_s,1,12.0,12.0,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17062,2015-10-13,pepperoni_l,1,15.25,15.25,"Mozzarella Cheese, Pepperoni"
17063,2015-10-13,five_cheese_l,1,18.5,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17064,2015-10-13,bbq_ckn_m,1,16.75,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17064,2015-10-13,soppressata_l,1,20.75,20.75,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic"
17065,2015-10-13,cali_ckn_l,1,20.75,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
17066,2015-10-13,brie_carre_s,1,23.65,23.65,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic"
17067,2015-10-13,sicilian_s,1,12.25,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17068,2015-10-13,bbq_ckn_m,1,16.75,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17068,2015-10-13,cali_ckn_l,1,20.75,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
17068,2015-10-13,ital_supr_l,1,20.75,20.75,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
17068,2015-10-13,the_greek_l,1,20.5,20.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17069,2015-10-13,pep_msh_pep_s,1,11.0,11.0,"Pepperoni, Mushrooms, Green Peppers"
17069,2015-10-13,spinach_fet_s,1,12.0,12.0,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
17070,2015-10-13,ital_supr_l,1,20.75,20.75,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
17070,2015-10-13,sicilian_l,1,20.25,20.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17071,2015-10-13,peppr_salami_s,1,12.5,12.5,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
17071,2015-10-13,sicilian_m,2,16.25,32.5,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17072,2015-10-13,big_meat_s,1,12.0,12.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17072,2015-10-13,five_cheese_l,1,18.5,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17072,2015-10-13,mexicana_l,2,20.25,40.5,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
17073,2015-10-13,big_meat_s,1,12.0,12.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17073,2015-10-13,spinach_fet_l,1,20.25,20.25,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
17074,2015-10-13,classic_dlx_m,1,16.0,16.0,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
17074,2015-10-13,southw_ckn_l,1,20.75,20.75,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
17074,2015-10-13,spin_pesto_m,1,16.5,16.5,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce"
17074,2015-10-13,veggie_veg_l,1,20.25,20.25,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17075,2015-10-13,southw_ckn_l,2,20.75,41.5,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
17075,2015-10-13,veggie_veg_l,1,20.25,20.25,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17076,2015-10-13,mexicana_m,1,16.0,16.0,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
17076,2015-10-13,napolitana_l,1,20.5,20.5,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
17076,2015-10-13,pepperoni_s,1,9.75,9.75,"Mozzarella Cheese, Pepperoni"
17076,2015-10-13,peppr_salami_l,1,20.75,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
17077,2015-10-13,hawaiian_m,1,13.25,13.25,"Sliced Ham, Pineapple, Mozzarella Cheese"
17078,2015-10-13,prsc_argla_m,1,16.5,16.5,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17078,2015-10-13,spinach_fet_m,1,16.0,16.0,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
17079,2015-10-13,mexicana_m,1,16.0,16.0,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
17079,2015-10-13,pepperoni_s,1,9.75,9.75,"Mozzarella Cheese, Pepperoni"
17079,2015-10-13,sicilian_s,1,12.25,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17080,2015-10-13,spicy_ital_l,1,20.75,20.75,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17081,2015-10-13,five_cheese_l,1,18.5,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17081,2015-10-13,ital_cpcllo_l,1,20.5,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
17081,2015-10-13,ital_supr_m,1,16.5,16.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
17081,2015-10-13,sicilian_m,1,16.25,16.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17082,2015-10-13,big_meat_s,1,12.0,12.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17083,2015-10-13,cali_ckn_m,1,16.75,16.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
17083,2015-10-13,southw_ckn_l,1,20.75,20.75,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
17083,2015-10-13,spicy_ital_l,1,20.75,20.75,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17083,2015-10-13,veggie_veg_m,1,16.0,16.0,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17084,2015-10-13,big_meat_s,1,12.0,12.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17084,2015-10-13,prsc_argla_l,1,20.75,20.75,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17085,2015-10-13,classic_dlx_m,1,16.0,16.0,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
17085,2015-10-13,mediterraneo_m,1,16.0,16.0,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions"
17086,2015-10-13,pepperoni_m,1,12.5,12.5,"Mozzarella Cheese, Pepperoni"
17087,2015-10-13,bbq_ckn_m,1,16.75,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17087,2015-10-13,hawaiian_m,1,13.25,13.25,"Sliced Ham, Pineapple, Mozzarella Cheese"
17087,2015-10-13,thai_ckn_l,1,20.75,20.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
17088,2015-10-13,prsc_argla_m,1,16.5,16.5,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17089,2015-10-13,ital_cpcllo_s,1,12.0,12.0,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
17090,2015-10-13,ckn_alfredo_m,1,16.75,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
17090,2015-10-13,hawaiian_l,1,16.5,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
17090,2015-10-13,sicilian_m,1,16.25,16.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17090,2015-10-13,spicy_ital_l,1,20.75,20.75,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17091,2015-10-13,bbq_ckn_s,1,12.75,12.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17091,2015-10-13,classic_dlx_l,1,20.5,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
17091,2015-10-13,hawaiian_l,1,16.5,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
17092,2015-10-13,big_meat_s,2,12.0,24.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17092,2015-10-13,pepperoni_l,1,15.25,15.25,"Mozzarella Cheese, Pepperoni"
17092,2015-10-13,veggie_veg_l,1,20.25,20.25,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17093,2015-10-13,five_cheese_l,1,18.5,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17093,2015-10-13,hawaiian_s,1,10.5,10.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
17094,2015-10-13,ital_cpcllo_l,1,20.5,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
17094,2015-10-13,peppr_salami_s,1,12.5,12.5,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
17095,2015-10-13,cali_ckn_l,1,20.75,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
17095,2015-10-13,five_cheese_l,1,18.5,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17096,2015-10-13,thai_ckn_l,1,20.75,20.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
17097,2015-10-13,prsc_argla_s,1,12.5,12.5,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17097,2015-10-13,soppressata_s,1,12.5,12.5,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic"
17097,2015-10-13,veggie_veg_s,1,12.0,12.0,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17098,2015-10-13,ckn_pesto_l,1,20.75,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
17098,2015-10-13,spinach_supr_m,1,16.5,16.5,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
17098,2015-10-13,the_greek_l,1,20.5,20.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17098,2015-10-13,the_greek_xl,1,25.5,25.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17099,2015-10-13,big_meat_s,1,12.0,12.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17099,2015-10-13,green_garden_s,1,12.0,12.0,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
17100,2015-10-13,thai_ckn_l,1,20.75,20.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
17101,2015-10-13,ital_supr_s,1,12.5,12.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
17101,2015-10-13,pep_msh_pep_s,1,11.0,11.0,"Pepperoni, Mushrooms, Green Peppers"
17102,2015-10-13,brie_carre_s,1,23.65,23.65,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic"
17103,2015-10-13,spicy_ital_m,1,16.5,16.5,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17104,2015-10-13,ital_veggie_l,1,21.0,21.0,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
17105,2015-10-13,hawaiian_l,1,16.5,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
17105,2015-10-13,ital_supr_s,1,12.5,12.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
17105,2015-10-13,spicy_ital_m,1,16.5,16.5,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17106,2015-10-13,spicy_ital_l,1,20.75,20.75,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17107,2015-10-13,big_meat_s,1,12.0,12.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17107,2015-10-13,calabrese_s,1,12.25,12.25,"慛duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
17107,2015-10-13,classic_dlx_l,1,20.5,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
17108,2015-10-13,ckn_alfredo_l,1,20.75,20.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
17108,2015-10-13,pep_msh_pep_s,1,11.0,11.0,"Pepperoni, Mushrooms, Green Peppers"
17108,2015-10-13,pepperoni_l,1,15.25,15.25,"Mozzarella Cheese, Pepperoni"
17108,2015-10-13,soppressata_l,1,20.75,20.75,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic"
17109,2015-10-13,pepperoni_s,1,9.75,9.75,"Mozzarella Cheese, Pepperoni"
17110,2015-10-13,ital_cpcllo_l,1,20.5,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
17110,2015-10-13,napolitana_s,1,12.0,12.0,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
17110,2015-10-13,spin_pesto_m,1,16.5,16.5,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce"
17111,2015-10-13,ckn_alfredo_m,1,16.75,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
17111,2015-10-13,ckn_pesto_m,1,16.75,16.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
17111,2015-10-13,hawaiian_s,1,10.5,10.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
17111,2015-10-13,ital_cpcllo_m,1,16.0,16.0,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
17111,2015-10-13,mediterraneo_m,1,16.0,16.0,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions"
17111,2015-10-13,peppr_salami_s,1,12.5,12.5,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
17111,2015-10-13,spinach_fet_m,1,16.0,16.0,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
17111,2015-10-13,spinach_supr_l,1,20.75,20.75,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
17111,2015-10-13,veggie_veg_m,1,16.0,16.0,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17112,2015-10-13,bbq_ckn_l,3,20.75,62.25,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17112,2015-10-13,bbq_ckn_m,1,16.75,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17112,2015-10-13,five_cheese_l,1,18.5,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17112,2015-10-13,ital_cpcllo_m,1,16.0,16.0,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
17112,2015-10-13,ital_veggie_l,1,21.0,21.0,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
17112,2015-10-13,prsc_argla_m,1,16.5,16.5,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17112,2015-10-13,sicilian_l,1,20.25,20.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17112,2015-10-13,spinach_fet_s,1,12.0,12.0,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
17112,2015-10-13,thai_ckn_s,2,12.75,25.5,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
17112,2015-10-13,the_greek_xl,2,25.5,51.0,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17113,2015-10-13,thai_ckn_m,1,16.75,16.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
17114,2015-10-13,big_meat_s,1,12.0,12.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17114,2015-10-13,four_cheese_l,1,17.95,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
17114,2015-10-13,green_garden_s,1,12.0,12.0,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
17114,2015-10-13,hawaiian_l,1,16.5,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
17115,2015-10-13,five_cheese_l,2,18.5,37.0,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17115,2015-10-13,napolitana_l,1,20.5,20.5,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
17115,2015-10-13,thai_ckn_s,1,12.75,12.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
17116,2015-10-13,green_garden_s,1,12.0,12.0,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
17117,2015-10-13,ckn_alfredo_m,1,16.75,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
17117,2015-10-13,five_cheese_l,1,18.5,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17117,2015-10-13,mexicana_m,1,16.0,16.0,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
17118,2015-10-13,hawaiian_l,1,16.5,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
17119,2015-10-13,napolitana_l,1,20.5,20.5,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
17119,2015-10-13,spicy_ital_m,1,16.5,16.5,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17120,2015-10-13,cali_ckn_s,1,12.75,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
17120,2015-10-13,four_cheese_l,1,17.95,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
17120,2015-10-13,southw_ckn_m,1,16.75,16.75,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
17121,2015-10-13,bbq_ckn_l,1,20.75,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17121,2015-10-13,classic_dlx_s,1,12.0,12.0,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
17121,2015-10-13,prsc_argla_l,1,20.75,20.75,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17122,2015-10-13,spicy_ital_s,1,12.5,12.5,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic"
17123,2015-10-13,bbq_ckn_m,1,16.75,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17124,2015-10-13,five_cheese_l,1,18.5,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
17124,2015-10-13,hawaiian_m,1,13.25,13.25,"Sliced Ham, Pineapple, Mozzarella Cheese"
17124,2015-10-13,pep_msh_pep_s,1,11.0,11.0,"Pepperoni, Mushrooms, Green Peppers"
17125,2015-10-13,bbq_ckn_s,1,12.75,12.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17125,2015-10-13,mexicana_m,1,16.0,16.0,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
17126,2015-10-13,prsc_argla_s,1,12.5,12.5,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17127,2015-10-13,sicilian_l,1,20.25,20.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17128,2015-10-13,big_meat_s,1,12.0,12.0,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
17128,2015-10-13,peppr_salami_l,1,20.75,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
17129,2015-10-13,ital_cpcllo_s,1,12.0,12.0,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
17129,2015-10-13,sicilian_m,1,16.25,16.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17130,2015-10-13,ital_supr_s,1,12.5,12.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
17130,2015-10-13,thai_ckn_s,1,12.75,12.75,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce"
17131,2015-10-13,pepperoni_m,1,12.5,12.5,"Mozzarella Cheese, Pepperoni"
17131,2015-10-13,the_greek_s,1,12.0,12.0,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17132,2015-10-13,ital_cpcllo_l,1,20.5,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
17132,2015-10-13,prsc_argla_l,1,20.75,20.75,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17133,2015-10-13,ital_veggie_m,1,16.75,16.75,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
17133,2015-10-13,veggie_veg_l,1,20.25,20.25,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17133,2015-10-13,veggie_veg_m,1,16.0,16.0,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
17134,2015-10-13,pepperoni_l,1,15.25,15.25,"Mozzarella Cheese, Pepperoni"
17134,2015-10-13,spinach_fet_l,1,20.25,20.25,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
17135,2015-10-13,calabrese_l,1,20.25,20.25,"慛duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
17135,2015-10-13,sicilian_m,1,16.25,16.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
17136,2015-10-13,prsc_argla_m,1,16.5,16.5,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese"
17137,2015-10-13,ckn_alfredo_m,1,16.75,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
17137,2015-10-13,ckn_pesto_l,1,20.75,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
17137,2015-10-13,pep_msh_pep_l,1,17.5,17.5,"Pepperoni, Mushrooms, Green Peppers"
17138,2015-10-13,ckn_alfredo_m,1,16.75,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
17138,2015-10-13,mediterraneo_m,1,16.0,16.0,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions"
17138,2015-10-13,spinach_supr_l,1,20.75,20.75,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese"
17138,2015-10-13,the_greek_xl,1,25.5,25.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
17139,2015-10-13,bbq_ckn_l,1,20.75,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
17139,2015-10-13,green_garden_m,1,16.0,16.0,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
